grid_id,Station,date,level_daily_mean_m,level_daily_max_m,n_obs
PUNE_G001,Pimpale Gurav,2022-03-05,548.81,548.81,24
PUNE_G001,Pimpale Gurav,2022-03-06,548.81,548.81,23
PUNE_G001,Pimpale Gurav,2022-03-07,548.81,548.81,24
PUNE_G001,Pimpale Gurav,2022-03-08,548.81,548.81,22
PUNE_G001,Pimpale Gurav,2022-03-09,548.81,548.81,11
PUNE_G001,Pimpale Gurav,2022-06-06,548.81,548.81,25
PUNE_G001,Pimpale Gurav,2022-06-07,548.81,548.81,87
PUNE_G001,Pimpale Gurav,2022-06-08,548.81,548.81,80
PUNE_G001,Pimpale Gurav,2022-06-09,548.81,548.81,87
PUNE_G001,Pimpale Gurav,2022-06-10,548.81,548.81,88
PUNE_G001,Pimpale Gurav,2022-06-11,548.81,548.81,91
PUNE_G001,Pimpale Gurav,2022-06-12,548.81,548.81,47
PUNE_G001,Pimpale Gurav,2022-06-13,548.81,548.81,16
PUNE_G001,Pimpale Gurav,2022-06-14,548.81,548.81,27
PUNE_G001,Pimpale Gurav,2022-06-15,548.81,548.81,27
PUNE_G001,Pimpale Gurav,2022-06-16,548.81,548.81,14
PUNE_G001,Pimpale Gurav,2022-06-17,548.81,548.81,61
PUNE_G001,Pimpale Gurav,2022-06-18,548.81,548.81,70
PUNE_G001,Pimpale Gurav,2022-06-19,548.81,548.81,74
PUNE_G001,Pimpale Gurav,2022-06-20,548.81,548.81,82
PUNE_G001,Pimpale Gurav,2022-06-21,548.81,548.81,81
PUNE_G001,Pimpale Gurav,2022-06-22,548.81,548.81,78
PUNE_G001,Pimpale Gurav,2022-06-23,548.81,548.81,77
PUNE_G001,Pimpale Gurav,2022-06-24,548.81,548.81,96
PUNE_G001,Pimpale Gurav,2022-06-25,548.81,548.81,93
PUNE_G001,Pimpale Gurav,2022-06-26,548.81,548.81,95
PUNE_G001,Pimpale Gurav,2022-06-27,548.81,548.81,94
PUNE_G001,Pimpale Gurav,2022-06-28,548.81,548.81,91
PUNE_G001,Pimpale Gurav,2022-06-29,548.81,548.81,85
PUNE_G001,Pimpale Gurav,2022-06-30,548.81,548.81,94
PUNE_G001,Pimpale Gurav,2022-07-01,548.81,548.81,91
PUNE_G001,Pimpale Gurav,2022-07-02,548.81,548.81,95
PUNE_G001,Pimpale Gurav,2022-07-03,548.81,548.81,94
PUNE_G001,Pimpale Gurav,2022-07-04,548.81,548.81,88
PUNE_G001,Pimpale Gurav,2022-07-05,548.81,548.81,93
PUNE_G001,Pimpale Gurav,2022-07-06,548.81,548.81,91
PUNE_G001,Pimpale Gurav,2022-07-07,548.81,548.81,91
PUNE_G001,Pimpale Gurav,2022-07-08,548.81,548.81,95
PUNE_G001,Pimpale Gurav,2022-07-09,548.81,548.81,84
PUNE_G001,Pimpale Gurav,2022-07-10,548.81,548.81,93
PUNE_G001,Pimpale Gurav,2022-07-11,548.81,548.81,85
PUNE_G001,Pimpale Gurav,2022-07-12,548.81,548.81,75
PUNE_G001,Pimpale Gurav,2022-07-13,548.81,548.81,80
PUNE_G001,Pimpale Gurav,2022-07-14,548.81,548.81,82
PUNE_G001,Pimpale Gurav,2022-07-15,548.81,548.81,89
PUNE_G001,Pimpale Gurav,2022-07-16,548.81,548.81,88
PUNE_G001,Pimpale Gurav,2022-07-17,548.81,548.81,95
PUNE_G001,Pimpale Gurav,2022-07-18,548.81,548.81,96
PUNE_G001,Pimpale Gurav,2022-07-19,548.81,548.81,96
PUNE_G001,Pimpale Gurav,2022-07-20,548.81,548.81,95
PUNE_G001,Pimpale Gurav,2022-07-21,549.055,549.4,96
PUNE_G001,Pimpale Gurav,2022-07-22,549.392,549.4,96
PUNE_G001,Pimpale Gurav,2022-07-23,549.394,549.41,94
PUNE_G001,Pimpale Gurav,2022-07-24,549.917,550.2,95
PUNE_G001,Pimpale Gurav,2022-07-25,549.556,549.87,96
PUNE_G001,Pimpale Gurav,2022-07-26,549.433,549.44,95
PUNE_G001,Pimpale Gurav,2022-07-27,549.418,549.43,95
PUNE_G001,Pimpale Gurav,2022-07-28,549.383,549.42,89
PUNE_G001,Pimpale Gurav,2022-07-29,549.334,549.37,83
PUNE_G001,Pimpale Gurav,2022-07-30,549.31,549.31,77
PUNE_G001,Pimpale Gurav,2022-07-31,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2022-08-01,549.31,549.32,80
PUNE_G001,Pimpale Gurav,2022-08-02,549.31,549.31,79
PUNE_G001,Pimpale Gurav,2022-08-03,549.31,549.31,76
PUNE_G001,Pimpale Gurav,2022-08-04,549.357,549.4,69
PUNE_G001,Pimpale Gurav,2022-08-05,549.346,549.38,81
PUNE_G001,Pimpale Gurav,2022-08-06,549.31,549.31,81
PUNE_G001,Pimpale Gurav,2022-08-07,549.31,549.31,87
PUNE_G001,Pimpale Gurav,2022-08-08,549.321,549.35,66
PUNE_G001,Pimpale Gurav,2022-08-09,549.814,550.66,80
PUNE_G001,Pimpale Gurav,2022-08-10,550.62,550.9,91
PUNE_G001,Pimpale Gurav,2022-08-11,551.388,551.84,81
PUNE_G001,Pimpale Gurav,2022-08-12,551.719,552.03,68
PUNE_G001,Pimpale Gurav,2022-08-13,551.646,551.77,85
PUNE_G001,Pimpale Gurav,2022-08-14,551.74,551.97,80
PUNE_G001,Pimpale Gurav,2022-08-15,550.906,551.14,78
PUNE_G001,Pimpale Gurav,2022-08-16,550.888,550.98,77
PUNE_G001,Pimpale Gurav,2022-08-17,550.857,550.94,68
PUNE_G001,Pimpale Gurav,2022-08-18,550.422,550.61,80
PUNE_G001,Pimpale Gurav,2022-08-19,549.54,549.91,95
PUNE_G001,Pimpale Gurav,2022-08-20,549.711,549.98,87
PUNE_G001,Pimpale Gurav,2022-08-21,549.786,550.08,77
PUNE_G001,Pimpale Gurav,2022-08-22,550.057,550.13,61
PUNE_G001,Pimpale Gurav,2022-08-23,550.134,550.23,64
PUNE_G001,Pimpale Gurav,2022-08-24,550.26,550.83,49
PUNE_G001,Pimpale Gurav,2022-08-25,550.691,551.02,58
PUNE_G001,Pimpale Gurav,2022-08-26,549.771,549.99,62
PUNE_G001,Pimpale Gurav,2022-08-27,549.536,549.73,54
PUNE_G001,Pimpale Gurav,2022-08-28,549.394,549.48,60
PUNE_G001,Pimpale Gurav,2022-08-29,549.352,549.44,52
PUNE_G001,Pimpale Gurav,2022-08-30,549.409,549.48,56
PUNE_G001,Pimpale Gurav,2022-08-31,549.4,549.43,49
PUNE_G001,Pimpale Gurav,2022-09-01,549.601,549.82,43
PUNE_G001,Pimpale Gurav,2022-09-02,549.572,549.72,38
PUNE_G001,Pimpale Gurav,2022-09-03,549.5,549.55,23
PUNE_G001,Pimpale Gurav,2022-10-01,549.384,549.42,7
PUNE_G001,Pimpale Gurav,2022-10-02,549.357,549.37,17
PUNE_G001,Pimpale Gurav,2022-10-03,549.347,549.37,27
PUNE_G001,Pimpale Gurav,2022-10-04,549.348,549.4,26
PUNE_G001,Pimpale Gurav,2022-10-05,549.364,549.38,37
PUNE_G001,Pimpale Gurav,2022-10-06,549.385,549.42,34
PUNE_G001,Pimpale Gurav,2022-10-07,549.347,549.37,26
PUNE_G001,Pimpale Gurav,2022-10-08,549.325,549.34,31
PUNE_G001,Pimpale Gurav,2022-10-09,549.341,549.4,28
PUNE_G001,Pimpale Gurav,2022-10-10,549.362,549.44,22
PUNE_G001,Pimpale Gurav,2022-10-11,549.406,549.46,25
PUNE_G001,Pimpale Gurav,2022-10-12,549.399,549.45,35
PUNE_G001,Pimpale Gurav,2022-10-13,549.411,549.5,36
PUNE_G001,Pimpale Gurav,2022-10-14,549.464,549.5,37
PUNE_G001,Pimpale Gurav,2022-10-15,549.832,550.81,95
PUNE_G001,Pimpale Gurav,2022-10-16,549.471,549.52,96
PUNE_G001,Pimpale Gurav,2022-10-17,549.437,549.49,62
PUNE_G001,Pimpale Gurav,2022-10-18,549.59,550.0,30
PUNE_G001,Pimpale Gurav,2022-10-19,549.52,549.57,30
PUNE_G001,Pimpale Gurav,2022-10-20,549.545,549.62,27
PUNE_G001,Pimpale Gurav,2022-10-21,549.534,549.62,32
PUNE_G001,Pimpale Gurav,2022-10-22,549.516,549.55,27
PUNE_G001,Pimpale Gurav,2022-10-23,549.483,549.51,22
PUNE_G001,Pimpale Gurav,2022-10-24,549.509,549.53,18
PUNE_G001,Pimpale Gurav,2022-10-25,549.489,549.52,25
PUNE_G001,Pimpale Gurav,2022-10-26,549.47,549.47,1
PUNE_G001,Pimpale Gurav,2022-10-27,549.54,549.54,1
PUNE_G001,Pimpale Gurav,2022-10-28,549.458,549.48,5
PUNE_G001,Pimpale Gurav,2022-10-29,549.418,549.45,22
PUNE_G001,Pimpale Gurav,2022-10-30,549.412,549.43,22
PUNE_G001,Pimpale Gurav,2022-10-31,549.419,549.46,25
PUNE_G001,Pimpale Gurav,2022-11-01,549.366,549.45,40
PUNE_G001,Pimpale Gurav,2022-11-02,549.371,549.39,23
PUNE_G001,Pimpale Gurav,2022-11-03,549.368,549.4,24
PUNE_G001,Pimpale Gurav,2022-11-04,549.378,549.4,26
PUNE_G001,Pimpale Gurav,2022-11-05,549.382,549.39,24
PUNE_G001,Pimpale Gurav,2022-11-06,549.362,549.38,28
PUNE_G001,Pimpale Gurav,2022-11-07,549.35,549.38,33
PUNE_G001,Pimpale Gurav,2022-11-08,549.31,549.32,26
PUNE_G001,Pimpale Gurav,2022-11-09,549.332,549.36,33
PUNE_G001,Pimpale Gurav,2022-11-10,549.324,549.36,37
PUNE_G001,Pimpale Gurav,2022-11-11,549.313,549.33,39
PUNE_G001,Pimpale Gurav,2022-11-12,549.313,549.33,26
PUNE_G001,Pimpale Gurav,2022-11-13,549.31,549.31,19
PUNE_G001,Pimpale Gurav,2022-11-15,549.31,549.31,18
PUNE_G001,Pimpale Gurav,2022-11-16,549.31,549.31,25
PUNE_G001,Pimpale Gurav,2022-11-17,549.31,549.31,32
PUNE_G001,Pimpale Gurav,2022-11-18,549.31,549.31,41
PUNE_G001,Pimpale Gurav,2022-11-19,549.31,549.31,45
PUNE_G001,Pimpale Gurav,2022-11-20,549.31,549.31,50
PUNE_G001,Pimpale Gurav,2022-11-21,549.31,549.31,50
PUNE_G001,Pimpale Gurav,2022-11-22,549.31,549.31,52
PUNE_G001,Pimpale Gurav,2022-11-23,549.31,549.31,47
PUNE_G001,Pimpale Gurav,2022-11-24,549.31,549.31,47
PUNE_G001,Pimpale Gurav,2022-11-25,549.31,549.31,41
PUNE_G001,Pimpale Gurav,2022-11-26,549.31,549.31,48
PUNE_G001,Pimpale Gurav,2022-11-27,549.31,549.31,40
PUNE_G001,Pimpale Gurav,2022-11-28,549.31,549.31,42
PUNE_G001,Pimpale Gurav,2022-11-29,549.31,549.31,35
PUNE_G001,Pimpale Gurav,2022-11-30,549.31,549.31,48
PUNE_G001,Pimpale Gurav,2022-12-01,549.31,549.31,44
PUNE_G001,Pimpale Gurav,2022-12-02,549.31,549.31,59
PUNE_G001,Pimpale Gurav,2022-12-03,549.31,549.31,61
PUNE_G001,Pimpale Gurav,2022-12-04,549.31,549.31,58
PUNE_G001,Pimpale Gurav,2022-12-05,549.31,549.31,51
PUNE_G001,Pimpale Gurav,2022-12-06,549.31,549.31,58
PUNE_G001,Pimpale Gurav,2022-12-07,549.31,549.31,60
PUNE_G001,Pimpale Gurav,2022-12-08,549.31,549.31,55
PUNE_G001,Pimpale Gurav,2022-12-09,549.31,549.31,70
PUNE_G001,Pimpale Gurav,2022-12-10,549.31,549.31,18
PUNE_G001,Pimpale Gurav,2022-12-11,549.31,549.31,56
PUNE_G001,Pimpale Gurav,2022-12-12,549.31,549.31,59
PUNE_G001,Pimpale Gurav,2022-12-13,549.31,549.31,56
PUNE_G001,Pimpale Gurav,2022-12-14,549.31,549.31,60
PUNE_G001,Pimpale Gurav,2022-12-15,549.31,549.31,64
PUNE_G001,Pimpale Gurav,2022-12-16,549.31,549.31,54
PUNE_G001,Pimpale Gurav,2022-12-17,549.31,549.31,46
PUNE_G001,Pimpale Gurav,2022-12-18,549.31,549.31,53
PUNE_G001,Pimpale Gurav,2022-12-19,549.31,549.31,45
PUNE_G001,Pimpale Gurav,2022-12-20,549.31,549.31,39
PUNE_G001,Pimpale Gurav,2022-12-21,549.31,549.31,48
PUNE_G001,Pimpale Gurav,2022-12-22,549.31,549.31,72
PUNE_G001,Pimpale Gurav,2022-12-23,549.31,549.31,69
PUNE_G001,Pimpale Gurav,2022-12-24,549.31,549.31,63
PUNE_G001,Pimpale Gurav,2022-12-25,549.31,549.31,60
PUNE_G001,Pimpale Gurav,2022-12-26,549.31,549.31,29
PUNE_G001,Pimpale Gurav,2022-12-27,549.31,549.31,24
PUNE_G001,Pimpale Gurav,2022-12-28,549.31,549.31,25
PUNE_G001,Pimpale Gurav,2022-12-29,549.31,549.31,26
PUNE_G001,Pimpale Gurav,2022-12-30,549.31,549.31,37
PUNE_G001,Pimpale Gurav,2022-12-31,549.31,549.31,29
PUNE_G001,Pimpale Gurav,2023-01-01,549.31,549.31,44
PUNE_G001,Pimpale Gurav,2023-01-02,549.31,549.31,29
PUNE_G001,Pimpale Gurav,2023-01-03,549.31,549.31,28
PUNE_G001,Pimpale Gurav,2023-01-04,549.31,549.31,37
PUNE_G001,Pimpale Gurav,2023-01-05,549.31,549.31,30
PUNE_G001,Pimpale Gurav,2023-01-06,549.31,549.31,26
PUNE_G001,Pimpale Gurav,2023-01-07,549.31,549.31,40
PUNE_G001,Pimpale Gurav,2023-01-08,549.31,549.31,24
PUNE_G001,Pimpale Gurav,2023-01-09,549.31,549.31,33
PUNE_G001,Pimpale Gurav,2023-01-10,549.31,549.31,23
PUNE_G001,Pimpale Gurav,2023-01-11,549.31,549.31,23
PUNE_G001,Pimpale Gurav,2023-01-12,549.31,549.31,22
PUNE_G001,Pimpale Gurav,2023-01-13,549.31,549.31,21
PUNE_G001,Pimpale Gurav,2023-01-14,549.31,549.31,28
PUNE_G001,Pimpale Gurav,2023-01-15,549.31,549.31,10
PUNE_G001,Pimpale Gurav,2023-01-16,549.31,549.31,2
PUNE_G001,Pimpale Gurav,2023-01-23,549.31,549.31,1
PUNE_G001,Pimpale Gurav,2023-01-24,549.31,549.31,87
PUNE_G001,Pimpale Gurav,2023-01-25,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-01-26,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-01-27,549.31,549.31,1
PUNE_G001,Pimpale Gurav,2023-01-31,549.31,549.31,10
PUNE_G001,Pimpale Gurav,2023-02-01,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-02-02,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-02-03,549.31,549.31,87
PUNE_G001,Pimpale Gurav,2023-02-04,549.31,549.31,62
PUNE_G001,Pimpale Gurav,2023-02-06,549.31,549.31,4
PUNE_G001,Pimpale Gurav,2023-02-07,549.31,549.31,53
PUNE_G001,Pimpale Gurav,2023-02-08,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2023-02-09,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-02-10,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-02-11,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-02-12,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-02-13,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-02-14,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-02-15,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-02-16,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-02-17,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-02-18,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-02-19,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-02-20,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-02-21,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-02-22,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-02-23,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-02-24,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-02-25,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-02-26,549.31,549.31,16
PUNE_G001,Pimpale Gurav,2023-02-27,549.31,549.31,42
PUNE_G001,Pimpale Gurav,2023-02-28,549.31,549.31,9
PUNE_G001,Pimpale Gurav,2023-03-01,549.31,549.31,63
PUNE_G001,Pimpale Gurav,2023-03-02,549.31,549.31,84
PUNE_G001,Pimpale Gurav,2023-03-03,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-03-04,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2023-03-05,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-03-06,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-03-07,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-03-08,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-03-09,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-03-10,549.31,549.31,86
PUNE_G001,Pimpale Gurav,2023-03-11,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-03-12,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-03-13,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-03-14,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-03-15,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-03-16,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-03-17,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-03-18,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-03-19,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-03-20,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-03-21,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-03-22,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-03-23,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-03-24,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2023-03-25,549.31,549.31,81
PUNE_G001,Pimpale Gurav,2023-03-26,549.31,549.31,81
PUNE_G001,Pimpale Gurav,2023-03-27,549.31,549.31,78
PUNE_G001,Pimpale Gurav,2023-03-28,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-03-29,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-03-30,549.31,549.31,87
PUNE_G001,Pimpale Gurav,2023-03-31,549.31,549.31,86
PUNE_G001,Pimpale Gurav,2023-04-01,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-04-02,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-04-03,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-04-04,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2023-04-05,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-04-06,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-04-07,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-04-08,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2023-04-09,549.31,549.31,88
PUNE_G001,Pimpale Gurav,2023-04-10,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-04-11,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-04-12,549.31,549.31,71
PUNE_G001,Pimpale Gurav,2023-04-13,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-04-14,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-04-15,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-04-16,549.31,549.31,65
PUNE_G001,Pimpale Gurav,2023-04-17,549.31,549.31,51
PUNE_G001,Pimpale Gurav,2023-04-18,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-04-19,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-04-20,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2023-04-21,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-04-22,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-04-23,549.31,549.31,69
PUNE_G001,Pimpale Gurav,2023-04-24,549.31,549.31,39
PUNE_G001,Pimpale Gurav,2023-04-25,549.31,549.31,66
PUNE_G001,Pimpale Gurav,2023-04-26,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-04-27,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-04-28,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-04-29,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-04-30,549.31,549.31,77
PUNE_G001,Pimpale Gurav,2023-05-01,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-05-02,549.31,549.31,5
PUNE_G001,Pimpale Gurav,2023-05-04,549.31,549.31,13
PUNE_G001,Pimpale Gurav,2023-05-05,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-05-06,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-05-07,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-05-08,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-05-09,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-05-10,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-05-11,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-05-12,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-05-13,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2023-05-14,549.31,549.31,23
PUNE_G001,Pimpale Gurav,2023-05-31,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-06-01,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-06-02,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-06-03,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-06-04,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-06-05,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-06-06,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-06-07,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-06-08,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-06-09,549.31,549.31,89
PUNE_G001,Pimpale Gurav,2023-06-10,549.31,549.31,53
PUNE_G001,Pimpale Gurav,2023-06-11,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-06-12,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-06-13,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-06-14,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-06-15,549.31,549.31,33
PUNE_G001,Pimpale Gurav,2023-06-16,549.31,549.31,9
PUNE_G001,Pimpale Gurav,2023-06-17,549.31,549.31,53
PUNE_G001,Pimpale Gurav,2023-06-18,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-06-19,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-06-20,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-06-21,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-06-22,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-06-23,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-06-24,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-06-25,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-06-26,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-06-27,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-06-28,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-06-29,549.31,549.31,91
PUNE_G001,Pimpale Gurav,2023-06-30,549.31,549.31,87
PUNE_G001,Pimpale Gurav,2023-07-01,549.355,549.49,89
PUNE_G001,Pimpale Gurav,2023-07-02,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-07-03,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-07-04,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-07-05,549.31,549.31,76
PUNE_G001,Pimpale Gurav,2023-07-06,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2023-07-07,549.31,549.31,85
PUNE_G001,Pimpale Gurav,2023-07-08,549.353,549.46,82
PUNE_G001,Pimpale Gurav,2023-07-09,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-07-10,549.31,549.31,87
PUNE_G001,Pimpale Gurav,2023-07-11,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-07-12,549.31,549.31,65
PUNE_G001,Pimpale Gurav,2023-07-13,549.31,549.31,70
PUNE_G001,Pimpale Gurav,2023-07-14,549.31,549.31,74
PUNE_G001,Pimpale Gurav,2023-07-15,549.31,549.31,76
PUNE_G001,Pimpale Gurav,2023-07-16,549.31,549.31,69
PUNE_G001,Pimpale Gurav,2023-07-17,549.31,549.31,77
PUNE_G001,Pimpale Gurav,2023-07-18,549.975,550.54,66
PUNE_G001,Pimpale Gurav,2023-07-19,550.081,550.38,58
PUNE_G001,Pimpale Gurav,2023-07-20,551.033,551.5,51
PUNE_G001,Pimpale Gurav,2023-07-21,549.613,549.9,38
PUNE_G001,Pimpale Gurav,2023-07-22,549.59,549.74,54
PUNE_G001,Pimpale Gurav,2023-07-23,550.031,550.32,72
PUNE_G001,Pimpale Gurav,2023-07-24,550.625,551.47,71
PUNE_G001,Pimpale Gurav,2023-07-25,550.599,551.29,70
PUNE_G001,Pimpale Gurav,2023-07-26,550.581,551.16,78
PUNE_G001,Pimpale Gurav,2023-07-27,550.326,550.57,73
PUNE_G001,Pimpale Gurav,2023-07-28,550.528,550.77,72
PUNE_G001,Pimpale Gurav,2023-07-29,550.248,550.47,80
PUNE_G001,Pimpale Gurav,2023-07-30,550.128,550.38,82
PUNE_G001,Pimpale Gurav,2023-07-31,549.62,549.73,72
PUNE_G001,Pimpale Gurav,2023-08-01,549.52,549.53,3
PUNE_G001,Pimpale Gurav,2023-08-02,549.48,549.53,35
PUNE_G001,Pimpale Gurav,2023-08-03,549.454,549.68,62
PUNE_G001,Pimpale Gurav,2023-08-04,550.19,550.32,89
PUNE_G001,Pimpale Gurav,2023-08-05,550.159,550.2,89
PUNE_G001,Pimpale Gurav,2023-08-06,550.097,550.16,95
PUNE_G001,Pimpale Gurav,2023-08-07,549.674,550.02,95
PUNE_G001,Pimpale Gurav,2023-08-08,549.326,549.41,87
PUNE_G001,Pimpale Gurav,2023-08-09,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-08-10,549.31,549.31,96
PUNE_G001,Pimpale Gurav,2023-08-11,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-08-12,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-08-13,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-08-14,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-08-15,549.31,549.31,82
PUNE_G001,Pimpale Gurav,2023-08-16,549.31,549.31,92
PUNE_G001,Pimpale Gurav,2023-08-17,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-08-18,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-08-19,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-08-20,549.31,549.31,94
PUNE_G001,Pimpale Gurav,2023-08-21,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-08-22,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-08-23,549.31,549.31,95
PUNE_G001,Pimpale Gurav,2023-08-24,549.31,549.31,83
PUNE_G001,Pimpale Gurav,2023-08-25,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-08-26,549.31,549.31,90
PUNE_G001,Pimpale Gurav,2023-08-27,549.31,549.31,93
PUNE_G001,Pimpale Gurav,2023-08-28,549.655,549.86,93
